record_id,well_id,time_days,observed_concentration_mg_L,clean_concentration_mg_L
EV00899,W035,3240.0,4.48052098409339,4.561939034970088
EV00900,W035,3420.0,3.402406908474265,4.088224597929329
EV00901,W035,3600.0,3.2650976924980024,3.1220251997805635
EV00902,W035,3780.0,2.2221356159051986,2.0824542368013064
EV00903,W035,3960.0,0.9712075386247733,1.2376027971663874
EV00904,W035,4140.0,0.9167153032380276,0.6660048128803848
EV00905,W035,4320.0,0.3508085846175006,0.32888033570015246
EV00906,W035,4500.0,0.1567406052356634,0.1506792236961233
EV00907,W035,4680.0,0.07278960553838812,0.06464444137473496
EV00908,W035,4860.0,0.024899431313257957,0.026172740908032417
EV00909,W035,5040.0,0.011939462189630125,0.010066407584792216
EV00910,W036,540.0,0.0003971716307702816,1.9035815496538372e-100
EV00911,W036,720.0,0.0,2.11133787090324e-53
EV00912,W036,900.0,0.002971013214036115,3.938660997056137e-33
EV00913,W036,1080.0,0.0,4.919644242937237e-22
EV00914,W036,1260.0,0.001144261251123393,3.612848257260665e-15
EV00915,W036,1440.0,0.0010959782260489212,1.3355967470970743e-10
EV00916,W036,1620.0,0.0006668848670980654,2.0251632155924097e-07
EV00917,W036,1800.0,0.0020092425389559,3.7488969500485885e-05
EV00918,W036,1980.0,0.0010788075948129805,0.001529010531100782
EV00919,W036,2160.0,0.022792510807614956,0.02275400754971379
EV00920,W036,2340.0,0.1297949024081705,0.1606111128987028
EV00921,W036,2520.0,0.6484439190045082,0.6429428055918189
EV00922,W036,2700.0,1.8382328408688986,1.6555196328567663
EV00923,W036,2880.0,2.701580244754464,3.004010921839204
EV00924,W036,3060.0,3.748990460832217,4.110607102045121
EV00925,W036,3240.0,5.135449293619344,4.465362974658749
EV00926,W036,3420.0,3.920514473399568,4.006546152068924
EV00927,W036,3600.0,3.214867856806293,3.062972669544949
EV00928,W036,3780.0,2.2136474360348974,2.0450568973629784
EV00929,W036,3960.0,1.2271949607698633,1.2164473780253489
EV00930,W036,4140.0,0.6861171913090721,0.6551430523306284
EV00931,W036,4320.0,0.35051288014010434,0.32375219219250206
EV00932,W036,4500.0,0.14409163105154982,0.14842854695313357
EV00933,W036,4680.0,0.0708465300651279,0.06371783042760425
EV00934,W036,4860.0,0.026021538773923096,0.02581213729957087
EV00935,W036,5040.0,0.012546462579541421,0.009932894383937203
